Filename,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
BIR_UNH_VF_2023-02-02- 12.00-2-60.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UH_2023-02-11-03.30-2-2.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
BRI_Un_2023-02-09-08.00-13.jpg,171,112.46,163.45,31.17,0.96,3.84,18.78,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-35.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
UP_UN_2023-02-21-08.30-3.jpg,189,190.0,132.0,2.0,18.0,16.0,32.0,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-49.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-63.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-1.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UH_2023-02-11-03.30-2-39.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-1-20.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UH_2023-03-16-12.30-3-71.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
MH_UN_2023-03-12-13.00-1-141.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-72.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-24.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-3-34.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-68.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UN_2023-03-16-11.00-1-309.jpg,159,231.0,147.0,44.0,30.0,10.0,33.0,d_Unhealthy
MH_UH_2023-02-18-11.00-1-7.jpg,151,277.0,166.0,41.0,24.0,,,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-2.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-2-87.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
MH_UH_2023-02-10-14.30-1-99.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
MH_UH_2023-02-18-11.00-1-14.jpg,151,277.0,166.0,41.0,24.0,,,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-1-42.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-2-5.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-70.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
TN_UN_2023-03-06-09.00-1-146.jpg,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
TN_UN_2023-03-06-09.00-1-241.jpg,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-106.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-6.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-75.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
DEL_UnH_2023-02-15-11.30-2-39.jpg,179,287.0,180.0,42.0,52.0,20.0,66.0,d_Unhealthy
MH_UN_2023-03-15-15.00-1-99.jpg,162,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy
MH_UN_2023-03-02-08.00-1-206.jpg,156,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-4.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-17.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
UP_UN_2023-03-01-08.30-1-125.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-3-39.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-2-67.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-3-26.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UN_2023-03-02-08.00-1-86.jpg,156,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy
MH_UH_2023-02-11-03.30-2-10.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
BIR_UH_2023-03-16-12.30-4-99.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
TN_UNH_2023-02-03-12.30-1-32.jpg,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
TN_UNH_2023-02-03-12.30-1-14.jpg,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-6.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-2-90.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UH_2023-03-16-12.30-4-225.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-3-40.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
MH_UH_2023-02-11-03.30-1-9.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-13.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-32.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UH_2023-03-16-12.30-1-148.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-3-50.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UH_2023-03-16-12.30-1-106.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
MH_UH_2023-02-11-03.30-2-3.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-3-51.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
UP_UN_2023-03-01-08.30-1-365.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
BRI_Un_2023-02-09-08.00-6.jpg,171,112.46,163.45,31.17,0.96,3.84,18.78,d_Unhealthy
TN_UN_2023-03-11-08.00-1-61.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-1-17.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-3-72.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
UP_UN_2023-03-01-08.30-1-189.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
MH_UH_2023-02-11-03.30-2-14.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
MH_UH_2023-02-11-03.30-1-28.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
TN_UN_2023-03-11-08.00-1-281.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-6.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
UP_UN_2023-03-01-08.30-1-209.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
TN_UN_2023-03-11-08.00-1-21.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
MH_UH_2023-02-19-12.00-1-61.jpg,160,308.0,187.0,72.0,,,,d_Unhealthy
TN_UN_2023-03-11-08.00-1-86.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
MH_UH_2023-02-11-03.30-1-17.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
MH_UN_2023-03-15-15.00-5.jpg,162,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-59.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UN_2023-03-02-08.00-1.jpg,156,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-55.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-11.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UN_2023-03-12-13.00-1-106.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
MH_UH_2023-02-14-11.30-1-54.jpg,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
MH_UH_2023-02-14-11.30-1-26.jpg,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-7.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
UP_UN_2023-03-01-08.30-1-217.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
TN_UN_2023-03-11-08.00-1-186.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
MH_UH_2023-02-19-12.00-1-14.jpg,160,308.0,187.0,72.0,,,,d_Unhealthy
DEL_UnH_2023-02-15-11.30-2-22.jpg,179,287.0,180.0,42.0,52.0,20.0,66.0,d_Unhealthy
MH_UN_2023-03-12-13.00-1-421.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
MH_UN_2023-03-16-11.00-1-43.jpg,159,231.0,147.0,44.0,30.0,10.0,33.0,d_Unhealthy
TN_UN_2023-03-11-08.00-1-11.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-2-20.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UN_2023-03-12-13.00-1-414.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
MH_UH_2023-02-11-03.30-2-45.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
MH_UH_2023-02-10-14.30-1-13.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
BIR_UH_2023-03-16-12.30-1-155.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
MH_UH_2023-02-14-11.30-1-24.jpg,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
MH_UN_2023-03-02-08.00-1-61.jpg,156,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy
MH_UN_2023-03-02-08.00-1-256.jpg,156,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy
BIR_UH_2023-03-16-12.30-1-288.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
MH_UN_2023-03-16-11.00-1.jpg,159,231.0,147.0,44.0,30.0,10.0,33.0,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-52.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
TN_UNH_2023-02-03-13.30-1-5.jpg,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-34.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
MH_UH_2023-02-02- 09.30-1-94.jpg,182,115.8,188.5,25.3,,,9.5,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-71.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-36.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UH_2023-02-02- 09.30-1-54.jpg,182,115.8,188.5,25.3,,,9.5,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-19.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-52.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-25.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
DEL_UnH_2023-02-15-11.30-1-43.jpg,179,287.0,180.0,42.0,52.0,20.0,66.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-2-77.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
MH_UH_2023-02-11-03.30-1-13.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-77.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
MH_UH_2023-02-18-11.00-1-19.jpg,151,277.0,166.0,41.0,24.0,,,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-127.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UH_2023-02-10-14.30-1-33.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-2-36.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
MH_UN_2023-03-15-15.00-1-295.jpg,162,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy
MH_UH_2023-02-11-03.30-2-25.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
TN_UN_2023-03-06-09.00-1-276.jpg,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-73.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-55.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-3-30.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
MH_UN_2023-03-15-15.00-1-64.jpg,162,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-3-19.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-85.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-31.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UN_2023-03-16-11.00-1-155.jpg,159,231.0,147.0,44.0,30.0,10.0,33.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-135.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
TN_UN_2023-03-11-08.00-1-26.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
MH_UH_2023-02-11-03.30-1-2.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-1.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-3-1.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-2-14.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
MH_UH_2023-02-11-03.30-1-27.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
UP_UN_2023-03-01-08.30-1-393.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
DEL_UnH_2023-02-15-11.30-1-44.jpg,179,287.0,180.0,42.0,52.0,20.0,66.0,d_Unhealthy
MH_UH_2023-02-10-14.30-1-42.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
MH_UH_2023-02-10-14.30-1-100.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-1-23.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
DEL_UnH_2023-02-15-11.30-2-48.jpg,179,287.0,180.0,42.0,52.0,20.0,66.0,d_Unhealthy
MH_UH_2023-02-02- 09.30-1-73.jpg,182,115.8,188.5,25.3,,,9.5,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-20.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UH_2023-02-14-11.30-1-57.jpg,160,78.8,169.0,25.0,0.0,,26.0,d_Unhealthy
TN_UN_2023-03-11-08.00-1-6.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
TN_UN_2023-03-06-09.00-1-286.jpg,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
MH_UH_2023-02-10-14.30-1-104.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-3-9.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-62.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
TN_UN_2023-03-11-08.00-1-1.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
MH_UN_2023-03-02-08.00-1-121.jpg,156,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-67.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UH_2023-02-18-11.00-1-47.jpg,151,277.0,166.0,41.0,24.0,,,d_Unhealthy
TN_UNH_2023-02-03-13.30-1-38.jpg,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
MH_UH_2023-02-18-11.00-1-42.jpg,151,277.0,166.0,41.0,24.0,,,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-84.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-2-10.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UN_2023-03-15-15.00-1-386.jpg,162,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy
UP_UN_2023-03-01-08.30-1-137.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
MH_UN_2023-03-12-13.00-1-134.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
TN_UN_2023-03-06-09.00-2-26.jpg,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy
MH_UN_2023-03-13-10.00-1-15.jpg,197,114.0,108.0,,,,64.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-74.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-73.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
MH_UH_2023-02-11-03.30-1-35.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
TN_UN_2023-03-11-08.00-1-106.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-123.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UH_2023-02-18-11.00-1-23.jpg,151,277.0,166.0,41.0,24.0,,,d_Unhealthy
DEL_UnH_2023-02-15-11.30-1-4.jpg,179,287.0,180.0,42.0,52.0,20.0,66.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-2-61.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-2-40.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-75.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-1-5.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UH_2023-02-10-14.30-1-16.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-31.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
MH_UN_2023-03-16-11.00-1-106.jpg,159,231.0,147.0,44.0,30.0,10.0,33.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-74.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
MH_UH_2023-02-02- 09.30-1-38.jpg,182,115.8,188.5,25.3,,,9.5,d_Unhealthy
BIR_UH_2023-03-16-12.30-3-239.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
TN_UN_2023-03-11-08.00-1-56.jpg,152,102.0,162.0,16.0,252.0,26.0,32.0,d_Unhealthy
MH_UN_2023-03-12-13.00-1-120.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-73.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
TN_UNH_2023-02-03-13.30-1-16.jpg,167,104.0,188.0,37.0,1.0,8.0,6.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-99.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-25.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UH_2023-02-10-14.30-1-89.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-2-60.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-87.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
MH_UN_2023-03-02-08.00-1-261.jpg,156,305.0,193.0,8.0,100.0,,119.0,d_Unhealthy
MH_UN_2023-03-12-13.00-1-281.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-67.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-8.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
MH_UH_2023-02-19-12.00-1-12.jpg,160,308.0,187.0,72.0,,,,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-62.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UH_2023-03-16-12.30-4-15.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-12.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-3-40.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-4-4.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
MH_UH_2023-02-03- 09.30-1-36.jpg,162,132.0,185.0,14.0,77.0,10.0,1.0,d_Unhealthy
UP_UN_2023-03-01-08.30-1-317.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
MH_UN_2023-03-12-13.00-1-274.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-22.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-3-51.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
TN_UNH_2023-02-03-12.30-1-42.jpg,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
MH_UH_2023-02-18-11.00-1-32.jpg,151,277.0,166.0,41.0,24.0,,,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-2-3.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UH_2023-03-16-12.30-2-148.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-16.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
BIR_UH_2023-03-16-12.30-3-106.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
MH_UN_2023-03-12-13.00-1-218.jpg,156,217.0,122.0,,,,63.0,d_Unhealthy
MH_UH_2023-02-11-03.30-2-49.jpg,154,66.2,93.75,91.0,20.0,,98.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 1700-2-34.jpg,156,67.06,95.93,52.38,0.52,3.35,6.49,d_Unhealthy
BIR_UH_2023-03-16-12.30-4-155.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
MH_UN_2023-03-15-15.00-1-225.jpg,162,193.0,466.0,225.0,39.0,8.0,61.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-1-2.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UNH_VF_2023-02-02- 15.00-2-84.jpg,156,63.33,90.8,63.2,0.46,4.05,2.98,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-2-55.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UH_2023-03-16-12.30-4-337.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-1-46.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
UP_UN_2023-02-21-08.30-2.jpg,189,190.0,132.0,2.0,18.0,16.0,32.0,d_Unhealthy
TN_UNH_2023-02-03-12.30-1-28.jpg,150,78.0,159.0,25.0,1.0,8.0,12.0,d_Unhealthy
UP_UN_2023-03-01-08.30-1-109.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
MH_UH_2023-02-10-14.30-1-22.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
BIR_UNH_VF_2023-02-03- 10.00-3-16.jpg,163,68.92,98.72,51.38,0.58,2.91,2.69,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-2-76.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
MH_UH_2023-02-10-14.30-1-98.jpg,160,180.0,181.0,97.0,24.0,,106.0,d_Unhealthy
BIR_UNH_VF_2023-02-02- 12.00-1-18.jpg,158,70.08,100.82,58.89,0.49,4.4,1.04,d_Unhealthy
UP_UN_2023-03-01-08.30-1-337.jpg,199,35.0,345.0,2.0,42.0,22.0,25.0,d_Unhealthy
BIR_UH_2023-03-16-12.30-3-64.jpg,154,65.89,95.23,78.31,0.36,3.5,1.03,d_Unhealthy
MH_UH_2023-02-19-12.00-1-62.jpg,160,308.0,187.0,72.0,,,,d_Unhealthy
